2020-05-29 12:23:56 [INFO] home - [127.0.0.1 GET / 200 102ms][ HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:04 [INFO] home - [127.0.0.1 GET /css/icheck/skins/minimal/_all.css 304 3ms][http://localhost:1080/nozzle.html?controlbox_id=4&controlbox_no=4 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:04 [INFO] home - [127.0.0.1 GET /css/icheck/skins/square/_all.css 304 3ms][http://localhost:1080/nozzle.html?controlbox_id=4&controlbox_no=4 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:04 [INFO] home - [127.0.0.1 GET /css/icheck/skins/flat/_all.css 304 5ms][http://localhost:1080/nozzle.html?controlbox_id=4&controlbox_no=4 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:04 [INFO] home - [127.0.0.1 GET /css/icheck/skins/line/_all.css 304 5ms][http://localhost:1080/nozzle.html?controlbox_id=4&controlbox_no=4 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:04 [INFO] home - [127.0.0.1 GET /css/icheck/skins/polaris/polaris.css 304 7ms][http://localhost:1080/nozzle.html?controlbox_id=4&controlbox_no=4 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:04 [INFO] home - [127.0.0.1 GET /css/icheck/skins/futurico/futurico.css 304 1ms][http://localhost:1080/nozzle.html?controlbox_id=4&controlbox_no=4 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:07 [INFO] home - [127.0.0.1 GET /fonts/fontawesome-webfont.woff2?v=4.5.0 304 2ms][http://localhost:1080/fonts/font-awesome.css HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:09 [INFO] home - [127.0.0.1 POST /update_controlbox.do 200 47ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /controlbox.html 200 20ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /css/bootstrap.min.css 304 2ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /css/main.css 304 2ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /fonts/font-awesome.css 304 1ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /fonts/icomoon/icomoon.css 304 3ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /css/alertify/core.css 304 2ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /css/alertify/default.css 304 2ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /css/datatables/dataTables.bs.min.css 304 2ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /css/icheck/custom.css 304 1ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /css/icheck/skins/all.css 304 2ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /nozzle.html?controlbox_id=null&controlbox_no=null 304 20ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /js/jquery.js 304 2ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /css/icheck/skins/minimal/_all.css 304 1ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /css/icheck/skins/square/_all.css 304 1ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /css/icheck/skins/flat/_all.css 304 1ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /css/icheck/skins/line/_all.css 304 1ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /css/icheck/skins/polaris/polaris.css 304 1ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /css/icheck/skins/futurico/futurico.css 304 1ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /css/bootstrap.min.css 304 1ms][http://localhost:1080/nozzle.html?controlbox_id=null&controlbox_no=null HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /css/main.css 304 1ms][http://localhost:1080/nozzle.html?controlbox_id=null&controlbox_no=null HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /fonts/font-awesome.css 304 2ms][http://localhost:1080/nozzle.html?controlbox_id=null&controlbox_no=null HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /fonts/icomoon/icomoon.css 304 1ms][http://localhost:1080/nozzle.html?controlbox_id=null&controlbox_no=null HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /css/datatables/dataTables.bs.min.css 304 0ms][http://localhost:1080/nozzle.html?controlbox_id=null&controlbox_no=null HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /css/icheck/custom.css 304 1ms][http://localhost:1080/nozzle.html?controlbox_id=null&controlbox_no=null HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /css/icheck/skins/all.css 304 1ms][http://localhost:1080/nozzle.html?controlbox_id=null&controlbox_no=null HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /js/jquery.js 304 1ms][http://localhost:1080/nozzle.html?controlbox_id=null&controlbox_no=null HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /js/datatables/dataTables.min.js 304 2ms][http://localhost:1080/nozzle.html?controlbox_id=null&controlbox_no=null HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /js/datatables/dataTables.bootstrap.min.js 304 2ms][http://localhost:1080/nozzle.html?controlbox_id=null&controlbox_no=null HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /js/datatables/custom-datatables.js 304 1ms][http://localhost:1080/nozzle.html?controlbox_id=null&controlbox_no=null HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /js/icheck/icheck.min.js 304 2ms][http://localhost:1080/nozzle.html?controlbox_id=null&controlbox_no=null HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /js/icheck/custom.min.js 304 1ms][http://localhost:1080/nozzle.html?controlbox_id=null&controlbox_no=null HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /js/icheck/custom.icheck.js 304 1ms][http://localhost:1080/nozzle.html?controlbox_id=null&controlbox_no=null HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /js/custom.js 304 1ms][http://localhost:1080/nozzle.html?controlbox_id=null&controlbox_no=null HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /css/icheck/skins/minimal/_all.css 304 1ms][http://localhost:1080/nozzle.html?controlbox_id=null&controlbox_no=null HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /css/icheck/skins/square/_all.css 304 1ms][http://localhost:1080/nozzle.html?controlbox_id=null&controlbox_no=null HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /css/icheck/skins/flat/_all.css 304 1ms][http://localhost:1080/nozzle.html?controlbox_id=null&controlbox_no=null HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /css/icheck/skins/line/_all.css 304 2ms][http://localhost:1080/nozzle.html?controlbox_id=null&controlbox_no=null HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /css/icheck/skins/polaris/polaris.css 304 2ms][http://localhost:1080/nozzle.html?controlbox_id=null&controlbox_no=null HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /css/icheck/skins/futurico/futurico.css 304 1ms][http://localhost:1080/nozzle.html?controlbox_id=null&controlbox_no=null HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /js/bootstrap.min.js 304 1ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /js/scrollup/jquery.scrollUp.js 304 1ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /js/bootstrap.min.js 304 1ms][http://localhost:1080/nozzle.html?controlbox_id=null&controlbox_no=null HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /js/scrollup/jquery.scrollUp.js 304 2ms][http://localhost:1080/nozzle.html?controlbox_id=null&controlbox_no=null HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /js/bsvalidator/bootstrapValidator.js 304 1ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /js/bsvalidator/custom-validations.js 304 1ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /js/bsvalidator/bootstrapValidator.js 304 1ms][http://localhost:1080/nozzle.html?controlbox_id=null&controlbox_no=null HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /js/bsvalidator/custom-validations.js 304 1ms][http://localhost:1080/nozzle.html?controlbox_id=null&controlbox_no=null HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /js/alertify/alertify.js 304 2ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /js/alertify/alertify-custom.js 304 1ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /js/datatables/dataTables.min.js 304 1ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /js/datatables/dataTables.bootstrap.min.js 304 1ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /js/datatables/custom-datatables.js 304 1ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /js/icheck/icheck.min.js 304 2ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /js/icheck/custom.min.js 304 1ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /js/icheck/custom.icheck.js 304 1ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /js/custom.js 304 1ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:10 [INFO] home - [127.0.0.1 GET /logo.png 304 1ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:11 [INFO] home - [127.0.0.1 GET /css/icheck/skins/line/line.png 304 2ms][http://localhost:1080/css/icheck/skins/line/_all.css HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:13 [INFO] home - [127.0.0.1 GET /nozzle.html?controlbox_id=4&controlbox_no=4 304 19ms][http://localhost:1080/controlbox.html HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:13 [INFO] home - [127.0.0.1 GET /css/bootstrap.min.css 304 6ms][http://localhost:1080/nozzle.html?controlbox_id=4&controlbox_no=4 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:13 [INFO] home - [127.0.0.1 GET /css/main.css 304 6ms][http://localhost:1080/nozzle.html?controlbox_id=4&controlbox_no=4 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:13 [INFO] home - [127.0.0.1 GET /fonts/font-awesome.css 304 7ms][http://localhost:1080/nozzle.html?controlbox_id=4&controlbox_no=4 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:13 [INFO] home - [127.0.0.1 GET /fonts/icomoon/icomoon.css 304 7ms][http://localhost:1080/nozzle.html?controlbox_id=4&controlbox_no=4 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:13 [INFO] home - [127.0.0.1 GET /css/datatables/dataTables.bs.min.css 304 8ms][http://localhost:1080/nozzle.html?controlbox_id=4&controlbox_no=4 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:13 [INFO] home - [127.0.0.1 GET /css/icheck/custom.css 304 10ms][http://localhost:1080/nozzle.html?controlbox_id=4&controlbox_no=4 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:13 [INFO] home - [127.0.0.1 GET /css/icheck/skins/all.css 304 3ms][http://localhost:1080/nozzle.html?controlbox_id=4&controlbox_no=4 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:13 [INFO] home - [127.0.0.1 GET /js/jquery.js 304 4ms][http://localhost:1080/nozzle.html?controlbox_id=4&controlbox_no=4 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:13 [INFO] home - [127.0.0.1 GET /js/bootstrap.min.js 304 6ms][http://localhost:1080/nozzle.html?controlbox_id=4&controlbox_no=4 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:13 [INFO] home - [127.0.0.1 GET /js/scrollup/jquery.scrollUp.js 304 4ms][http://localhost:1080/nozzle.html?controlbox_id=4&controlbox_no=4 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:13 [INFO] home - [127.0.0.1 GET /js/bsvalidator/bootstrapValidator.js 304 4ms][http://localhost:1080/nozzle.html?controlbox_id=4&controlbox_no=4 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:13 [INFO] home - [127.0.0.1 GET /js/bsvalidator/custom-validations.js 304 8ms][http://localhost:1080/nozzle.html?controlbox_id=4&controlbox_no=4 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:13 [INFO] home - [127.0.0.1 GET /js/datatables/dataTables.min.js 304 9ms][http://localhost:1080/nozzle.html?controlbox_id=4&controlbox_no=4 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:13 [INFO] home - [127.0.0.1 GET /js/datatables/dataTables.bootstrap.min.js 304 9ms][http://localhost:1080/nozzle.html?controlbox_id=4&controlbox_no=4 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:13 [INFO] home - [127.0.0.1 GET /js/datatables/custom-datatables.js 304 10ms][http://localhost:1080/nozzle.html?controlbox_id=4&controlbox_no=4 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:13 [INFO] home - [127.0.0.1 GET /js/icheck/icheck.min.js 304 11ms][http://localhost:1080/nozzle.html?controlbox_id=4&controlbox_no=4 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:13 [INFO] home - [127.0.0.1 GET /js/icheck/custom.min.js 304 11ms][http://localhost:1080/nozzle.html?controlbox_id=4&controlbox_no=4 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
2020-05-29 14:17:13 [INFO] home - [127.0.0.1 GET /css/icheck/skins/minimal/_all.css 304 8ms][http://localhost:1080/nozzle.html?controlbox_id=4&controlbox_no=4 HTTP/1.1 Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36]
